instrumentId,tradingday,openprice,highestprice,lowestprice,closeprice,openinterest,volume
a1101,2010-06-22 07:27,0.0,0.0,0.0,0.0,175674,0
a1101,2010-06-22 08:59,3869.0,3869.0,3869.0,3869.0,175648,104
a1101,2010-06-22 09:00,3869.0,3870.0,3867.0,3869.0,174864,2156
a1101,2010-06-22 09:01,3869.0,3872.0,3868.0,3872.0,174756,1068
a1101,2010-06-22 09:02,3872.0,3873.0,3872.0,3873.0,174818,780
a1101,2010-06-22 09:03,3873.0,3873.0,3869.0,3869.0,174550,892
a1101,2010-06-22 09:04,3869.0,3870.0,3864.0,3866.0,174134,1578
a1101,2010-06-22 09:05,3866.0,3866.0,3861.0,3861.0,173664,1874
a1101,2010-06-22 09:06,3862.0,3865.0,3861.0,3865.0,173766,846
a1101,2010-06-22 09:07,3864.0,3865.0,3862.0,3862.0,173772,788
a1101,2010-06-22 09:08,3863.0,3864.0,3862.0,3864.0,173902,426
a1101,2010-06-22 09:09,3864.0,3866.0,3863.0,3865.0,173962,338
a1101,2010-06-22 09:10,3865.0,3865.0,3863.0,3864.0,174066,412
a1101,2010-06-22 09:11,3864.0,3865.0,3863.0,3865.0,174116,322
a1101,2010-06-22 09:12,3865.0,3866.0,3864.0,3865.0,174102,274
a1101,2010-06-22 09:13,3865.0,3865.0,3864.0,3865.0,174090,120
a1101,2010-06-22 09:14,3865.0,3865.0,3863.0,3863.0,174380,594
a1101,2010-06-22 09:15,3863.0,3864.0,3862.0,3864.0,174656,640
a1101,2010-06-22 09:16,3864.0,3865.0,3864.0,3865.0,174658,98
a1101,2010-06-22 09:17,3865.0,3866.0,3864.0,3865.0,174556,316
a1101,2010-06-22 09:18,3865.0,3868.0,3865.0,3867.0,174570,350
a1101,2010-06-22 09:19,3867.0,3867.0,3866.0,3867.0,174548,174
a1101,2010-06-22 09:20,3867.0,3867.0,3866.0,3866.0,174536,272
a1101,2010-06-22 09:21,3866.0,3866.0,3864.0,3865.0,174400,534
a1101,2010-06-22 09:22,3865.0,3866.0,3864.0,3865.0,174460,266
a1101,2010-06-22 09:23,3865.0,3866.0,3864.0,3865.0,174490,180
a1101,2010-06-22 09:24,3865.0,3865.0,3864.0,3865.0,174400,190
a1101,2010-06-22 09:25,3865.0,3865.0,3864.0,3864.0,174350,162
a1101,2010-06-22 09:26,3864.0,3865.0,3863.0,3863.0,174230,738
a1101,2010-06-22 09:27,3863.0,3865.0,3862.0,3864.0,174122,472
a1101,2010-06-22 09:28,3864.0,3865.0,3863.0,3864.0,174126,254
a1101,2010-06-22 09:29,3864.0,3864.0,3863.0,3863.0,174086,256
a1101,2010-06-22 09:30,3863.0,3865.0,3863.0,3864.0,174094,178
a1101,2010-06-22 09:31,3864.0,3865.0,3863.0,3865.0,174118,138
a1101,2010-06-22 09:32,3865.0,3865.0,3864.0,3865.0,174138,74
a1101,2010-06-22 09:33,3865.0,3865.0,3864.0,3865.0,174146,72
a1101,2010-06-22 09:34,3865.0,3866.0,3865.0,3865.0,174162,92
a1101,2010-06-22 09:35,3865.0,3866.0,3865.0,3866.0,174142,124
