instrumentId,tradingday,openprice,highestprice,lowestprice,closeprice,openinterest,volume
a1501,2014-07-14 19:07,4343.0,4343.0,4343.0,4343.0,240818,0
a1501,2014-07-15 08:59,4343.0,4343.0,4343.0,4343.0,240814,180
a1501,2014-07-15 09:00,4344.0,4354.0,4344.0,4347.0,241182,1854
a1501,2014-07-15 09:01,4347.0,4347.0,4343.0,4346.0,241576,830
a1501,2014-07-15 09:02,4346.0,4346.0,4342.0,4343.0,241692,528
a1501,2014-07-15 09:03,4343.0,4344.0,4342.0,4344.0,241436,1062
a1501,2014-07-15 09:04,4344.0,4345.0,4340.0,4343.0,241362,798
a1501,2014-07-15 09:05,4342.0,4345.0,4342.0,4345.0,241294,396
a1501,2014-07-15 09:06,4345.0,4349.0,4345.0,4348.0,241162,724
a1501,2014-07-15 09:07,4348.0,4351.0,4348.0,4350.0,241246,734
a1501,2014-07-15 09:08,4350.0,4351.0,4348.0,4350.0,241264,780
a1501,2014-07-15 09:09,4350.0,4350.0,4348.0,4348.0,241302,388
a1501,2014-07-15 09:10,4348.0,4348.0,4346.0,4347.0,241242,384
a1501,2014-07-15 09:11,4346.0,4347.0,4346.0,4346.0,241078,450
a1501,2014-07-15 09:12,4347.0,4348.0,4346.0,4348.0,240926,294
a1501,2014-07-15 09:13,4348.0,4348.0,4347.0,4348.0,240916,114
a1501,2014-07-15 09:14,4347.0,4348.0,4347.0,4347.0,240884,458
a1501,2014-07-15 09:15,4347.0,4348.0,4346.0,4348.0,240936,352
a1501,2014-07-15 09:16,4348.0,4349.0,4347.0,4348.0,240970,396
a1501,2014-07-15 09:17,4348.0,4348.0,4345.0,4345.0,241010,508
a1501,2014-07-15 09:18,4345.0,4345.0,4334.0,4335.0,240354,1452
a1501,2014-07-15 09:19,4335.0,4342.0,4334.0,4341.0,240080,1544
a1501,2014-07-15 09:20,4341.0,4341.0,4340.0,4341.0,240090,182
a1501,2014-07-15 09:21,4341.0,4341.0,4339.0,4339.0,240094,58
a1501,2014-07-15 09:22,4339.0,4340.0,4338.0,4339.0,240092,64
a1501,2014-07-15 09:23,4339.0,4340.0,4338.0,4340.0,240116,514
a1501,2014-07-15 09:24,4340.0,4340.0,4339.0,4340.0,240076,130
a1501,2014-07-15 09:25,4340.0,4340.0,4339.0,4340.0,240032,120
a1501,2014-07-15 09:26,4340.0,4341.0,4340.0,4341.0,240024,20
a1501,2014-07-15 09:27,4341.0,4341.0,4340.0,4341.0,239980,112
