instrumentId,tradingday,openprice,highestprice,lowestprice,closeprice,openinterest,volume
a1301,2012-04-20 07:23,0.0,0.0,0.0,0.0,238604,0
a1301,2012-04-20 08:59,4640.0,4640.0,4640.0,4640.0,238598,86
a1301,2012-04-20 09:00,4639.0,4640.0,4637.0,4637.0,238624,834
a1301,2012-04-20 09:01,4638.0,4641.0,4637.0,4640.0,238670,642
a1301,2012-04-20 09:02,4640.0,4643.0,4640.0,4642.0,238750,480
a1301,2012-04-20 09:03,4642.0,4642.0,4638.0,4638.0,239070,610
a1301,2012-04-20 09:04,4639.0,4639.0,4633.0,4633.0,239360,1278
a1301,2012-04-20 09:05,4633.0,4635.0,4632.0,4634.0,239222,1102
a1301,2012-04-20 09:06,4634.0,4634.0,4631.0,4633.0,239298,1156
a1301,2012-04-20 09:07,4633.0,4633.0,4632.0,4632.0,239448,718
a1301,2012-04-20 09:08,4632.0,4635.0,4632.0,4634.0,239464,346
a1301,2012-04-20 09:09,4634.0,4636.0,4634.0,4635.0,239644,470
a1301,2012-04-20 09:10,4634.0,4634.0,4630.0,4631.0,239836,712
a1301,2012-04-20 09:11,4630.0,4633.0,4630.0,4631.0,239844,302
a1301,2012-04-20 09:12,4631.0,4633.0,4631.0,4633.0,239942,472
a1301,2012-04-20 09:13,4633.0,4636.0,4632.0,4633.0,239832,340
a1301,2012-04-20 09:14,4633.0,4635.0,4633.0,4633.0,239808,230
a1301,2012-04-20 09:15,4633.0,4634.0,4632.0,4633.0,239768,206
a1301,2012-04-20 09:16,4633.0,4633.0,4631.0,4631.0,239894,274
a1301,2012-04-20 09:17,4631.0,4632.0,4624.0,4625.0,239556,2658
a1301,2012-04-20 09:18,4626.0,4628.0,4625.0,4625.0,239804,1200
a1301,2012-04-20 09:19,4626.0,4627.0,4625.0,4626.0,239946,774
a1301,2012-04-20 09:20,4626.0,4628.0,4625.0,4626.0,239836,584
a1301,2012-04-20 09:21,4626.0,4628.0,4626.0,4626.0,239718,534
a1301,2012-04-20 09:22,4626.0,4628.0,4626.0,4628.0,239654,320
a1301,2012-04-20 09:23,4628.0,4630.0,4628.0,4628.0,239598,236
a1301,2012-04-20 09:24,4629.0,4630.0,4628.0,4629.0,239590,210
a1301,2012-04-20 09:25,4628.0,4630.0,4628.0,4630.0,239582,324
a1301,2012-04-20 09:26,4630.0,4630.0,4629.0,4630.0,239482,228
a1301,2012-04-20 09:27,4630.0,4630.0,4629.0,4629.0,239492,50
a1301,2012-04-20 09:28,4629.0,4630.0,4629.0,4629.0,239504,88
a1301,2012-04-20 09:29,4629.0,4629.0,4627.0,4628.0,239388,382
a1301,2012-04-20 09:30,4628.0,4630.0,4627.0,4629.0,239410,268
a1301,2012-04-20 09:31,4629.0,4630.0,4629.0,4629.0,239416,22
a1301,2012-04-20 09:32,4629.0,4631.0,4629.0,4631.0,239512,404
a1301,2012-04-20 09:33,4631.0,4635.0,4631.0,4635.0,238914,1638
a1301,2012-04-20 09:34,4634.0,4635.0,4633.0,4633.0,238856,314
a1301,2012-04-20 09:35,4634.0,4634.0,4632.0,4633.0,238736,330
a1301,2012-04-20 09:36,4634.0,4634.0,4631.0,4631.0,238622,234
a1301,2012-04-20 09:37,4631.0,4632.0,4630.0,4632.0,238482,298
a1301,2012-04-20 09:38,4632.0,4633.0,4631.0,4631.0,238486,144
a1301,2012-04-20 09:39,4631.0,4632.0,4630.0,4631.0,238380,254
a1301,2012-04-20 09:40,4631.0,4632.0,4630.0,4630.0,238436,324
a1301,2012-04-20 09:41,4630.0,4631.0,4628.0,4629.0,238338,204
a1301,2012-04-20 09:42,4629.0,4631.0,4628.0,4631.0,238356,74
a1301,2012-04-20 09:43,4630.0,4633.0,4630.0,4633.0,238380,176
a1301,2012-04-20 09:44,4633.0,4634.0,4632.0,4634.0,238356,622
a1301,2012-04-20 09:45,4634.0,4634.0,4631.0,4631.0,238296,462
a1301,2012-04-20 09:46,4631.0,4632.0,4630.0,4630.0,238166,592
a1301,2012-04-20 09:47,4630.0,4631.0,4630.0,4630.0,238160,194
a1301,2012-04-20 09:48,4630.0,4630.0,4626.0,4628.0,237188,1524
a1301,2012-04-20 09:49,4628.0,4628.0,4625.0,4627.0,236718,918
a1301,2012-04-20 09:50,4628.0,4629.0,4625.0,4628.0,236452,580
a1301,2012-04-20 09:51,4628.0,4629.0,4628.0,4628.0,236468,68
a1301,2012-04-20 09:52,4628.0,4629.0,4627.0,4629.0,236424,112
a1301,2012-04-20 09:53,4629.0,4632.0,4629.0,4631.0,236490,244
a1301,2012-04-20 09:54,4631.0,4631.0,4629.0,4629.0,236530,182
a1301,2012-04-20 09:55,4629.0,4630.0,4629.0,4630.0,236600,156
a1301,2012-04-20 09:56,4630.0,4630.0,4628.0,4630.0,236594,84
a1301,2012-04-20 09:57,4629.0,4629.0,4628.0,4629.0,236572,150
a1301,2012-04-20 09:58,4629.0,4631.0,4629.0,4630.0,236722,342
a1301,2012-04-20 09:59,4630.0,4634.0,4630.0,4634.0,236836,1284
a1301,2012-04-20 10:00,4634.0,4637.0,4633.0,4635.0,237284,2502
