instrumentId,tradingday,openprice,highestprice,lowestprice,closeprice,openinterest,volume
a1301,2012-06-12 07:20,0.0,0.0,0.0,0.0,231896,0
a1301,2012-06-12 08:59,4380.0,4380.0,4380.0,4380.0,231492,786
a1301,2012-06-12 09:00,4380.0,4393.0,4379.0,4386.0,230946,3912
a1301,2012-06-12 09:01,4384.0,4387.0,4382.0,4383.0,231102,2510
a1301,2012-06-12 09:02,4384.0,4385.0,4382.0,4384.0,230864,1856
a1301,2012-06-12 09:03,4384.0,4386.0,4380.0,4380.0,231292,1158
a1301,2012-06-12 09:04,4380.0,4386.0,4380.0,4383.0,231154,1078
a1301,2012-06-12 09:05,4383.0,4385.0,4381.0,4381.0,231734,1486
a1301,2012-06-12 09:06,4381.0,4383.0,4381.0,4382.0,231842,712
a1301,2012-06-12 09:07,4380.0,4385.0,4380.0,4385.0,231770,948
a1301,2012-06-12 09:08,4385.0,4386.0,4384.0,4386.0,231810,882
a1301,2012-06-12 09:09,4386.0,4389.0,4386.0,4388.0,231910,662
a1301,2012-06-12 09:10,4388.0,4388.0,4386.0,4387.0,232108,910
a1301,2012-06-12 09:11,4387.0,4388.0,4387.0,4388.0,232230,338
a1301,2012-06-12 09:12,4388.0,4393.0,4387.0,4392.0,232200,1338
a1301,2012-06-12 09:13,4392.0,4395.0,4391.0,4395.0,231972,2076
a1301,2012-06-12 09:14,4394.0,4395.0,4390.0,4392.0,232208,1234
a1301,2012-06-12 09:15,4392.0,4394.0,4391.0,4392.0,232442,778
a1301,2012-06-12 09:16,4392.0,4396.0,4392.0,4395.0,232886,1088
a1301,2012-06-12 09:17,4395.0,4397.0,4394.0,4395.0,233502,1318
a1301,2012-06-12 09:18,4395.0,4398.0,4395.0,4398.0,233910,1054
a1301,2012-06-12 09:19,4398.0,4403.0,4397.0,4403.0,235210,2988
a1301,2012-06-12 09:20,4402.0,4404.0,4401.0,4404.0,236602,3478
a1301,2012-06-12 09:21,4404.0,4404.0,4401.0,4402.0,237110,1986
a1301,2012-06-12 09:22,4402.0,4403.0,4397.0,4398.0,236790,2460
a1301,2012-06-12 09:23,4398.0,4400.0,4398.0,4399.0,236810,956
a1301,2012-06-12 09:24,4400.0,4401.0,4398.0,4398.0,237106,1104
a1301,2012-06-12 09:25,4398.0,4398.0,4394.0,4394.0,236852,1950
a1301,2012-06-12 09:26,4395.0,4396.0,4394.0,4396.0,236862,970
a1301,2012-06-12 09:27,4396.0,4398.0,4396.0,4398.0,237132,724
a1301,2012-06-12 09:28,4398.0,4400.0,4397.0,4399.0,238184,1938
a1301,2012-06-12 09:29,4398.0,4398.0,4393.0,4395.0,238506,1636
a1301,2012-06-12 09:30,4395.0,4395.0,4392.0,4393.0,239022,1458
a1301,2012-06-12 09:31,4392.0,4394.0,4391.0,4393.0,239144,1428
a1301,2012-06-12 09:32,4393.0,4394.0,4392.0,4393.0,239354,778
a1301,2012-06-12 09:33,4394.0,4395.0,4394.0,4395.0,239958,1074
a1301,2012-06-12 09:34,4395.0,4395.0,4392.0,4393.0,239878,920
