instrumentId,tradingday,openprice,highestprice,lowestprice,closeprice,openinterest,volume
a1401,2013-08-29 07:19,4535.0,4535.0,4535.0,4535.0,167500,0
a1401,2013-08-29 08:59,4550.0,4550.0,4550.0,4550.0,167594,188
a1401,2013-08-29 09:00,4552.0,4565.0,4548.0,4561.0,167922,1898
a1401,2013-08-29 09:01,4561.0,4561.0,4552.0,4552.0,167862,970
a1401,2013-08-29 09:02,4553.0,4556.0,4550.0,4556.0,168190,1178
a1401,2013-08-29 09:03,4556.0,4556.0,4552.0,4554.0,168200,620
a1401,2013-08-29 09:04,4553.0,4556.0,4552.0,4553.0,168294,516
a1401,2013-08-29 09:05,4553.0,4556.0,4552.0,4552.0,168620,718
a1401,2013-08-29 09:06,4553.0,4553.0,4548.0,4552.0,168804,1248
a1401,2013-08-29 09:07,4553.0,4556.0,4551.0,4555.0,168836,892
a1401,2013-08-29 09:08,4555.0,4557.0,4555.0,4556.0,168838,574
a1401,2013-08-29 09:09,4556.0,4557.0,4554.0,4555.0,168768,788
a1401,2013-08-29 09:10,4556.0,4559.0,4555.0,4559.0,169116,1104
a1401,2013-08-29 09:11,4559.0,4562.0,4558.0,4561.0,169594,1496
a1401,2013-08-29 09:12,4561.0,4573.0,4561.0,4572.0,171238,3814
a1401,2013-08-29 09:13,4573.0,4583.0,4572.0,4577.0,171772,9276
a1401,2013-08-29 09:14,4578.0,4578.0,4574.0,4576.0,173496,5562
a1401,2013-08-29 09:15,4576.0,4578.0,4575.0,4578.0,174124,2324
a1401,2013-08-29 09:16,4578.0,4580.0,4575.0,4575.0,175720,3242
a1401,2013-08-29 09:17,4575.0,4576.0,4572.0,4572.0,175756,2206
a1401,2013-08-29 09:18,4573.0,4574.0,4573.0,4574.0,175630,692
a1401,2013-08-29 09:19,4574.0,4574.0,4562.0,4562.0,175172,3194
a1401,2013-08-29 09:20,4564.0,4566.0,4562.0,4566.0,175284,1846
a1401,2013-08-29 09:21,4565.0,4568.0,4565.0,4565.0,175436,1060
a1401,2013-08-29 09:22,4565.0,4565.0,4564.0,4564.0,175434,388
a1401,2013-08-29 09:23,4564.0,4566.0,4564.0,4565.0,175532,340
a1401,2013-08-29 09:24,4565.0,4566.0,4562.0,4562.0,175592,822
a1401,2013-08-29 09:25,4562.0,4564.0,4555.0,4555.0,174700,2310
a1401,2013-08-29 09:26,4555.0,4562.0,4555.0,4559.0,174780,1838
a1401,2013-08-29 09:27,4559.0,4560.0,4558.0,4558.0,174816,390
a1401,2013-08-29 09:28,4559.0,4560.0,4557.0,4557.0,175030,668
