instrumentId,tradingday,openprice,highestprice,lowestprice,closeprice,openinterest,volume
a1109,2010-11-30 07:24,0.0,0.0,0.0,0.0,262524,0
a1109,2010-11-30 08:59,4315.0,4315.0,4315.0,4315.0,262610,446
a1109,2010-11-30 09:00,4315.0,4319.0,4306.0,4308.0,262446,4496
a1109,2010-11-30 09:01,4308.0,4318.0,4308.0,4317.0,262204,2778
a1109,2010-11-30 09:02,4317.0,4318.0,4311.0,4312.0,261900,1948
a1109,2010-11-30 09:03,4312.0,4320.0,4312.0,4319.0,261988,2156
a1109,2010-11-30 09:04,4320.0,4321.0,4315.0,4317.0,261808,2814
a1109,2010-11-30 09:05,4317.0,4325.0,4317.0,4324.0,261520,3482
a1109,2010-11-30 09:06,4322.0,4324.0,4320.0,4320.0,261716,2126
a1109,2010-11-30 09:07,4320.0,4320.0,4315.0,4317.0,261868,2442
a1109,2010-11-30 09:08,4317.0,4318.0,4313.0,4313.0,261374,1980
a1109,2010-11-30 09:09,4314.0,4317.0,4313.0,4314.0,260704,1966
a1109,2010-11-30 09:10,4315.0,4315.0,4303.0,4305.0,260630,2468
a1109,2010-11-30 09:11,4304.0,4309.0,4303.0,4308.0,260318,1282
a1109,2010-11-30 09:12,4309.0,4311.0,4306.0,4307.0,260240,1808
a1109,2010-11-30 09:13,4307.0,4309.0,4301.0,4301.0,260088,1926
a1109,2010-11-30 09:14,4301.0,4308.0,4298.0,4305.0,260214,2430
a1109,2010-11-30 09:15,4305.0,4306.0,4297.0,4300.0,259918,1952
a1109,2010-11-30 09:16,4300.0,4305.0,4297.0,4300.0,259818,1644
a1109,2010-11-30 09:17,4300.0,4305.0,4298.0,4302.0,259768,1804
a1109,2010-11-30 09:18,4302.0,4304.0,4299.0,4300.0,259934,1318
a1109,2010-11-30 09:19,4300.0,4305.0,4300.0,4304.0,259778,802
a1109,2010-11-30 09:20,4304.0,4308.0,4304.0,4308.0,259310,1426
a1109,2010-11-30 09:21,4308.0,4309.0,4304.0,4305.0,259198,868
a1109,2010-11-30 09:22,4306.0,4309.0,4304.0,4308.0,259096,860
a1109,2010-11-30 09:23,4308.0,4309.0,4306.0,4307.0,258982,790
a1109,2010-11-30 09:24,4306.0,4308.0,4303.0,4303.0,258920,696
a1109,2010-11-30 09:25,4303.0,4309.0,4303.0,4307.0,259070,1196
a1109,2010-11-30 09:26,4307.0,4309.0,4307.0,4309.0,259128,734
a1109,2010-11-30 09:27,4308.0,4309.0,4307.0,4308.0,259118,544
a1109,2010-11-30 09:28,4308.0,4310.0,4306.0,4306.0,258882,956
a1109,2010-11-30 09:29,4306.0,4306.0,4304.0,4305.0,258700,866
a1109,2010-11-30 09:30,4305.0,4307.0,4303.0,4303.0,258648,648
a1109,2010-11-30 09:31,4303.0,4303.0,4298.0,4301.0,258554,1732
a1109,2010-11-30 09:32,4302.0,4308.0,4301.0,4307.0,258472,764
a1109,2010-11-30 09:33,4307.0,4307.0,4305.0,4305.0,258454,290
a1109,2010-11-30 09:34,4305.0,4309.0,4304.0,4308.0,258404,640
a1109,2010-11-30 09:35,4308.0,4310.0,4305.0,4307.0,258286,1160
a1109,2010-11-30 09:36,4307.0,4310.0,4306.0,4308.0,258180,532
a1109,2010-11-30 09:37,4308.0,4308.0,4305.0,4305.0,258264,428
